"~id","~labels","Publication_Year","Reference_ID","Author","Title","URL","Publisher","Version","Schema","Date","Name","Status","Resources_Required","Description","Likelihood_Of_Attack","Typical_Severity","Submission_Name","ExtendedName","Skills_Required_Description","Skills_Required","Abstraction","Submission_Organization","Modifications","Prerequisites","Submission_Date","Mitigations","Examples","Indicators","Notes","Alternate_Terms","Scope"
"550220","CAPEC",,,,,,,,,,"CAPEC-275","Draft","['The adversary must serve some web content that a victim accesses initially. This content must include executable content that queries the adversary's DNS name (to provide the second DNS resolution) and then performs the follow-on attack against the internal system. The adversary also requires a customized DNS server that serves an IP address for their registered DNS name','but which resolves subsequent requests by a single client to addresses internal to that client's network.']","An adversary serves content whose IP address is resolved by a DNS server that the adversary controls. After initial contact by a web browser (or similar client), the adversary changes the IP address to which its name resolves, to an address within the target organization that is not publicly accessible. This allows the web browser to examine this internal address on behalf of the adversary.","High","Very High","CAPEC Content Team","DNS Rebinding","['Setup DNS server and the adversary's web server. Write a malicious script to allow the victim to connect to the web server.']","['Medium']","Detailed","The MITRE Corporation","['{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Related_Weaknesses','Modification_Date=2017-05-01','Modification_Name=CAPEC Content Team}','{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Attack_Phases','Attack_Prerequisites','Attacker_Skills_or_Knowledge_Required','Description Summary','Examples-Instances','Payload_Activation_Impact','Resources_Required','Modification_Date=2017-08-04','Modification_Name=CAPEC Content Team}','{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Attack_Phases','Attacker_Skills_or_Knowledge_Required','Description Summary','Examples-Instances','Payload','Related_Attack_Patterns','Solutions_and_Mitigations','Modification_Date=2018-07-31','Modification_Name=CAPEC Content Team}','{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Consequences','Related_Attack_Patterns','Modification_Date=2019-04-04','Modification_Name=CAPEC Content Team}','{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Example_Instances','Modification_Date=2020-07-30','Modification_Name=CAPEC Content Team}','{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Description','Modification_Date=2020-12-17','Modification_Name=CAPEC Content Team}','{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Description','Extended_Description','Modification_Date=2022-02-22','Modification_Name=CAPEC Content Team}','{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Related_Attack_Patterns','Modification_Date=2022-09-29','Modification_Name=CAPEC Content Team}']","['The target browser must access content server from the adversary controlled DNS name. Web advertisements are often used for this purpose. The target browser must honor the TTL value returned by the adversary and re-resolve the adversary's DNS name after initial contact.']","2014-06-23","['Design: IP Pinning causes browsers to record the IP address to which a given name resolves and continue using this address regardless of the TTL set in the DNS response. Unfortunately','this is incompatible with the design of some legitimate sites.','Implementation: Reject HTTP request with a malicious Host header.','Implementation: Employ DNS resolvers that prevent external names from resolving to internal addresses.']","['The adversary registers a domain name','such as www.evil.com with IP address 1.3.5.7','delegates it to their own DNS server (1.3.5.2)','and uses phishing links or emails to get HTTP traffic. Instead of sending a normal TTL record','the DNS server sends a very short TTL record (for example','1 second)','preventing DNS response of entry[www.evil.com','1.3.5.7] from being cached on victim's (192.168.1.10) browser. The adversary's server first responds to the victim with malicious script such as JavaScript','containing IP address (1.3.5.7) of the server. The adversary uses XMLHttpRequest (XHR) to send HTTP request or HTTPS request directly to the adversary's server and load response. The malicious script allows the adversary to rebind the host name to the IP address (192.168.1.2) of a target server that is behind the firewall. Then the server responds to the adversary's real target','which is an internal host IP (192.168.1.2) in the same domain of the victim (192.168.1.10). Because the same name resolves to both these IP addresses','browsers will place both IP addresses (1.3.5.7 and 192.168.1.2) in the same security zone and allow information to flow between the addresses. Further','the adversary can achieve scanning and accessing all internal hosts in the victim's local network (192.168.X.X) by sending multiple short-lived IP addresses.']",,,,
"550232","CAPEC",,,,,,,,,,"CAPEC-290","Stable","['A command-line utility or other application capable of sending requests to the DNS server is necessary.']","An adversary enumerates the MX records for a given via a DNS query. This type of information gathering returns the names of mail servers on the network. Mail servers are often not exposed to the Internet but are located within the DMZ of a network protected by a firewall. A side effect of this configuration is that enumerating the MX records for an organization my reveal the IP address of the firewall or possibly other internal systems. Attackers often resort to MX record enumeration when a DNS Zone Transfer is not possible.",,"Low","CAPEC Content Team","Enumerate Mail Exchange (MX) Records",,,"Detailed","The MITRE Corporation","['{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Attack_Prerequisites','Description Summary','Related_Weaknesses','Modification_Date=2018-07-31','Modification_Name=CAPEC Content Team}']","['The adversary requires access to a DNS server that will return the MX records for a network.']","2014-06-23",,,,,,
"550233","CAPEC",,,,,,,,,,"CAPEC-291","Stable","['A client application capable of interacting with the DNS server or a command-line utility or web application that automates DNS interactions.']","An attacker exploits a DNS misconfiguration that permits a ZONE transfer. Some external DNS servers will return a list of IP address and valid hostnames. Under certain conditions, it may even be possible to obtain Zone data about the organization's internal network. When successful the attacker learns valuable information about the topology of the target organization, including information about particular servers, their role within the IT structure, and possibly information about the operating systems running upon the network. This is configuration dependent behavior so it may also be required to search out multiple DNS servers while attempting to find one with ZONE transfers allowed.",,"Low","CAPEC Content Team","DNS Zone Transfers",,,"Detailed","The MITRE Corporation","['{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Related_Weaknesses','Modification_Date=2018-07-31','Modification_Name=CAPEC Content Team}']","['Access to a DNS server that allows Zone transfers.']","2014-06-23",,,,,,
"550281","CAPEC",,,,,,,,,,"CAPEC-34","Stable","['Tools capable of monitoring HTTP messages','and crafting malicious HTTP messages and/or injecting malicious content into HTTP messages.']","{xhtml:p=[An adversary manipulates and injects malicious content, in the form of secret unauthorized HTTP responses, into a single HTTP response from a vulnerable or compromised back-end HTTP agent (e.g., web server) or into an already spoofed HTTP response from an adversary controlled domain/site., See CanPrecede relationships for possible consequences.]}","Medium","High","CAPEC Content Team","HTTP Response Splitting","['Detailed knowledge on HTTP protocol: request and response messages structure and usage of specific headers.','Detailed knowledge on how specific HTTP agents receive','send','process','interpret','and parse a variety of HTTP messages and headers.','Possess knowledge on the exact details in the discrepancies between several targeted HTTP agents in path of an HTTP message in parsing its message structure and individual headers.']","['Medium','Medium','Medium']","Detailed","The MITRE Corporation","['{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Attack_Phases','Attack_Prerequisites','Attacker_Skills_or_Knowledge_Required','Description Summary','Payload_Activation_Impact','Probing_Techniques','Related_Attack_Patterns','Resources_Required','Modification_Date=2017-08-04','Modification_Name=CAPEC Content Team}','{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Attack_Phases','References','Modification_Date=2018-07-31','Modification_Name=CAPEC Content Team}','{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Execution_Flow','Modification_Date=2020-07-30','Modification_Name=CAPEC Content Team}','{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Taxonomy_Mappings','Modification_Date=2020-12-17','Modification_Name=CAPEC Content Team}','{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Related_Weaknesses','Modification_Date=2021-06-24','Modification_Name=CAPEC Content Team}','{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated @Status','Consequences','Description','Example_Instances','Execution_Flow','Extended_Description','Indicators','Mitigations','Notes','Prerequisites','References','Related_Attack_Patterns','Related_Weaknesses','Resources_Required','Skills_Required','Taxonomy_Mappings','Modification_Date=2021-10-21','Modification_Name=CAPEC Content Team}','{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Extended_Description','Modification_Date=2022-09-29','Modification_Name=CAPEC Content Team}']","['A vulnerable or compromised server or domain/site capable of allowing adversary to insert/inject malicious content that will appear in the server's response to target HTTP agents (e.g.','proxies and users' web browsers).','Differences in the way the two HTTP agents parse and interpret HTTP requests and its headers.','HTTP headers capable of being user-manipulated.','HTTP agents running on HTTP/1.0 or HTTP/1.1 that allow for Keep Alive mode','Pipelined queries','and Chunked queries and responses.']","2014-06-23","['Design: evaluate HTTP agents prior to deployment for parsing/interpretation discrepancies.','Configuration: front-end HTTP agents notice ambiguous requests.','Configuration: back-end HTTP agents reject ambiguous requests and close the network connection.','Configuration: Disable reuse of back-end connections.','Configuration: Use HTTP/2 for back-end connections.','Configuration: Use the same web server software for front-end and back-end server.','Implementation: Utilize a Web Application Firewall (WAF) that has built-in mitigation to detect abnormal requests/responses.','Configuration: Install latest vendor security patches available for both intermediary and back-end HTTP infrastructure (i.e. proxies and web servers)','Configuration: Ensure that HTTP infrastructure in the chain or network path utilize a strict uniform parsing process.','Implementation: Utilize intermediary HTTP infrastructure capable of filtering and/or sanitizing user-input.']","['{xhtml:p=In the PHP 5 session extension mechanism','a user-supplied session ID is sent back to the user within the Set-Cookie HTTP header. Since the contents of the user-supplied session ID are not validated','it is possible to inject arbitrary HTTP headers into the response body. This immediately enables HTTP Response Splitting by simply terminating the HTTP response header from within the session ID used in the Set-Cookie directive. See also: CVE-2006-0207}']","['Differences in responses processed by the two agents with multiple responses to a single request in the web logs. This requires careful monitoring or a capable log analysis tool.']","['{Type=Terminology','text=HTTP Splitting – 'the act of forcing a sender of (HTTP) messages to emit data stream consisting of more messages than the sender’s intension. The messages sent are 100% valid and RFC compliant' [REF-117].}','{Type=Terminology','text=HTTP Smuggling – 'the act of forcing a sender of (HTTP) messages to emit data stream which may be parsed as a different set of messages (i.e. dislocated message boundaries) than the sender’s intention. This is done by virtue of forcing the sender to emit non-standard messages which can be interpreted in more than one way' [REF-117].}','{Type=Relationship','text=HTTP Smuggling is an evolution of previous HTTP Splitting techniques which are commonly remediated against.}']",,
"550304","CAPEC",,,,,,,,,,"CAPEC-4","Draft","['The adversary needs to have knowledge of an alternative IP address encoding that bypasses the access control policy of an application. Alternatively','the adversary can simply try to brute-force various encoding possibilities.']","This attack relies on the adversary using unexpected formats for representing IP addresses. Networked applications may expect network location information in a specific format, such as fully qualified domains names (FQDNs), URL, IP address, or IP Address ranges. If the location information is not validated against a variety of different possible encodings and formats, the adversary can use an alternate format to bypass application access control.","Medium","High","CAPEC Content Team","Using Alternative IP Address Encodings","['The adversary has only to try IP address format combinations.']","['Low']","Detailed","The MITRE Corporation","['{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Attack_Prerequisites','Attacker_Skills_or_Knowledge_Required','Description Summary','Examples-Instances','Resources_Required','Modification_Date=2017-08-04','Modification_Name=CAPEC Content Team}','{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Related_Weaknesses','Modification_Date=2019-04-04','Modification_Name=CAPEC Content Team}','{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Description','Execution_Flow','Modification_Date=2022-02-22','Modification_Name=CAPEC Content Team}']","['The target software must fail to anticipate all of the possible valid encodings of an IP/web address.','The adversary must have the ability to communicate with the server.']","2014-06-23","['Design: Default deny access control policies','Design: Input validation routines should check and enforce both input data types and content against a positive specification. In regards to IP addresses','this should include the authorized manner for the application to represent IP addresses and not accept user specified IP addresses and IP address formats (such as ranges)','Implementation: Perform input validation for all remote content.']","['An adversary identifies an application server that applies a security policy based on the domain and application name. For example','the access control policy covers authentication and authorization for anyone accessing http://example.domain:8080/application. However','by using the IP address of the host instead (http://192.168.0.1:8080/application)','the application authentication and authorization controls may be bypassed. The adversary relies on the victim applying policy to the namespace abstraction and not having a default deny policy in place to manage exceptions.']",,,,
"550315","CAPEC",,,,,,,,,,"CAPEC-41","Draft",,"This type of attack involves an attacker leveraging meta-characters in email headers to inject improper behavior into email programs. Email software has become increasingly sophisticated and feature-rich. In addition, email applications are ubiquitous and connected directly to the Web making them ideal targets to launch and propagate attacks. As the user demand for new functionality in email applications grows, they become more like browsers with complex rendering and plug in routines. As more email functionality is included and abstracted from the user, this creates opportunities for attackers. Virtually all email applications do not list email header information by default, however the email header contains valuable attacker vectors for the attacker to exploit particularly if the behavior of the email client application is known. Meta-characters are hidden from the user, but can contain scripts, enumerations, probes, and other attacks against the user's system.","High","High","CAPEC Content Team","Using Meta-characters in E-mail Headers to Inject Malicious Payloads","['To distribute email']","['Low']","Detailed","The MITRE Corporation","['{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Related_Weaknesses','Modification_Date=2021-06-24','Modification_Name=CAPEC Content Team}','{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Example_Instances','Modification_Date=2022-09-29','Modification_Name=CAPEC Content Team}']","['This attack targets most widely deployed feature rich email applications','including web based email programs.']","2014-06-23","['Design: Perform validation on email header data','Implementation: Implement email filtering solutions on mail server or on MTA','relay server.','Implementation: Mail servers that perform strict validation may catch these attacks','because metacharacters are not allowed in many header variables such as dns names']","['{xhtml:div={style=margin-left:1em;','text=To:<someone@example.com>From:<badguy@example.com>Header<SCRIPT>payme</SCRIPT>def: whatever','class=informative','xhtml:br=[null','null]}}','{xhtml:p=[Meta-characters are among the most valuable tools attackers have to deceive users into taking some action on their behalf. E-mail is perhaps the most efficient and cost effective attack distribution tool available','this has led to the phishing pandemic.','Meta-characters like \w \s \d ^ can allow the attacker to escape out of the expected behavior to execute additional commands. Escaping out the process (such as email client) lets the attacker run arbitrary code in the user's process.]}']",,,,
"550327","CAPEC",,,,,,,,,,"CAPEC-42","Draft",,"An attacker exploits a weakness in the MIME conversion routine to cause a buffer overflow and gain control over the mail server machine. The MIME system is designed to allow various different information formats to be interpreted and sent via e-mail. Attack points exist when data are converted to MIME compatible format and back.","High","High","CAPEC Content Team","MIME Conversion","['It may be trivial to cause a DoS via this attack pattern','Causing arbitrary code to execute on the target system.']","['Low','High']","Detailed","The MITRE Corporation","['{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Execution_Flow','Modification_Date=2021-10-21','Modification_Name=CAPEC Content Team}','{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Example_Instances','Mitigations','Modification_Date=2022-09-29','Modification_Name=CAPEC Content Team}']","['The target system uses a mail server.','Mail server vendor has not released a patch for the MIME conversion routine','the patch itself has a security hole or does not fix the original problem','or the patch has not been applied to the user's system.']","2014-06-23","['Stay up to date with third party vendor patches','{xhtml:p=[Disable the 7 to 8 bit conversion. This can be done by removing the F=9 flag from all Mailer specifications in the sendmail.cf file.','For example','a sendmail.cf file with these changes applied should look similar to (depending on your system and configuration):','This can be achieved for the 'Mlocal' and 'Mprog' Mailers by modifying the '.mc' file to include the following lines:','and then rebuilding the sendmail.cf file using m4(1).','From 'Exploiting Software'','please see reference below.]','xhtml:div=[{xhtml:div=[{style=margin-left:1em;','text=T=DNS/RFC822/X-Unix','A=mail -d $u','xhtml:br=null}','{style=margin-left:1em;','text=D=$z:/','T=X-Unix','A=sh -c $u','xhtml:br=[null','null]}]','style=margin-left:1em;','text=Mlocal','P=/usr/libexec/mail.local','F=lsDFMAw5:/|@qrmn','S=10/30','R=20/40','         Mprog','P=/bin/sh','F=lsDFMoqeu','S=10/30','R=20/40','','class=informative','xhtml:br=null}','{xhtml:div=[{xhtml:div={style=margin-left:1em;','text=`translit(LOCAL_MAILER_FLAGS','`9')'','`rmn'))','xhtml:br=null}','style=margin-left:1em;','text=ifdef(`LOCAL_MAILER_FLAGS'','}','{xhtml:div={style=margin-left:1em;','text=`translit(LOCAL_SHELL_FLAGS','`9')'','`eu'))','xhtml:br=null}','style=margin-left:1em;','text=ifdef(`LOCAL_SHELL_FLAGS'','}]','style=margin-left:1em;','text=define(`LOCAL_MAILER_FLAGS'','         define(`LOCAL_SHELL_FLAGS'','','class=informative','xhtml:br=null}]}','Use the sendmail restricted shell program (smrsh)','Use mail.local']","['{xhtml:p=[A MIME conversion buffer overflow exists in Sendmail versions 8.8.3 and 8.8.4. Sendmail versions 8.8.3 and 8.8.4 are vulnerable to a buffer overflow in the MIME handling code. By sending a message with specially-crafted headers to the server','a remote attacker can overflow a buffer and execute arbitrary commands on the system with root privileges.','Sendmail performs a 7 bit to 8 bit conversion on email messages. This vulnerability is due to the fact that insufficient bounds checking was performed while performing these conversions. This gave attacker an opportunity to overwrite the internal stack of sendmail while it is executing with root privileges. An attacker first probes the target system to figure out what mail server is used on the system and what version. An attacker could then test out the exploit at their leisure on their own machine running the same version of the mail server before using it in the wild.]','text=See also: CVE-1999-0047}']",,,,
"550398","CAPEC",,,,,,,,,,"CAPEC-486","Draft",,"An adversary may execute a flooding attack using the UDP protocol with the intent to deny legitimate users access to a service by consuming the available network bandwidth. Additionally, firewalls often open a port for each UDP connection destined for a service with an open UDP port, meaning the firewalls in essence save the connection state thus the high packet nature of a UDP flood can also overwhelm resources allocated to the firewall. UDP attacks can also target services like DNS or VoIP which utilize these protocols. Additionally, due to the session-less nature of the UDP protocol, the source of a packet is easily spoofed making it difficult to find the source of the attack.",,,"CAPEC Content Team","UDP Flood",,,"Standard","The MITRE Corporation","['{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Related_Weaknesses','Modification_Date=2019-04-04','Modification_Name=CAPEC Content Team}','{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Taxonomy_Mappings','Modification_Date=2020-07-30','Modification_Name=CAPEC Content Team}','{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Taxonomy_Mappings','Modification_Date=2020-12-17','Modification_Name=CAPEC Content Team}','{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Taxonomy_Mappings','Modification_Date=2022-09-29','Modification_Name=CAPEC Content Team}']","['This type of an attack requires the ability to generate a large amount of UDP traffic to send to the desired port of a target service using UDP.']","2014-06-23","['To mitigate this type of an attack','modern firewalls drop UDP traffic destined for closed ports','and unsolicited UDP reply packets. A variety of other countermeasures such as universal reverse path forwarding and remote triggered black holing(RFC3704) along with modifications to BGP like black hole routing and sinkhole routing(RFC3882) help mitigate the spoofed source IP nature of these attacks.']",,,,,
"550475","CAPEC",,,,,,,,,,"CAPEC-560","Stable","['A list of known credentials.','A custom script that leverages the credential list to launch an attack.']","{xhtml:p=An adversary guesses or obtains (i.e. steals or purchases) legitimate credentials (e.g. userID/password) to achieve authentication and to perform authorized actions under the guise of an authenticated user or service.}","High","High","CAPEC Content Team","Use of Known Domain Credentials","['Once an adversary obtains a known credential','leveraging it is trivial.']","['Low']","Meta","The MITRE Corporation","['{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated References','Modification_Date=2015-12-07','Modification_Name=CAPEC Content Team}','{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated References','Modification_Date=2018-07-31','Modification_Name=CAPEC Content Team}','{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Related_Weaknesses','Taxonomy_Mappings','Modification_Date=2019-04-04','Modification_Name=CAPEC Content Team}','{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated @Abstraction','@Status','Consequences','Description','Example_Instances','Execution_Flow','Indicators','Likelihood_Of_Attack','Mitigations','Prerequisites','References','Related_Attack_Patterns','Related_Weaknesses','Resources_Required','Skills_Required','Taxonomy_Mappings','Typical_Severity','Modification_Date=2020-07-30','Modification_Name=CAPEC Content Team}','{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Taxonomy_Mappings','Modification_Date=2021-06-24','Modification_Name=CAPEC Content Team}','{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Description','Extended_Description','Modification_Date=2022-02-22','Modification_Name=CAPEC Content Team}','{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Extended_Description','Taxonomy_Mappings','Modification_Date=2022-09-29','Modification_Name=CAPEC Content Team}']","['The system/application uses one factor password based authentication','SSO','and/or cloud-based authentication.','The system/application does not have a sound password policy that is being enforced.','The system/application does not implement an effective password throttling mechanism.','The adversary possesses a list of known user accounts and corresponding passwords that may exist on the target.']","2015-11-09","['Leverage multi-factor authentication for all authentication services and prior to granting an entity access to the domain network.','Create a strong password policy and ensure that your system enforces this policy.','Ensure users are not reusing username/password combinations for multiple systems','applications','or services.','Do not reuse local administrator account credentials across systems.','Deny remote use of local admin credentials to log into domain systems.','Do not allow accounts to be a local administrator on more than one system.','Implement an intelligent password throttling mechanism. Care must be taken to assure that these mechanisms do not excessively enable account lockout attacks such as CAPEC-2.','Monitor system and domain logs for abnormal credential access.']","['Throughout 2015 and 2016','APT28 — also known as Pawn Storm','Sednit','Fancy Bear','Sofacy','and STRONTIUM — leveraged stolen credentials to infiltrate the Democratic National Committee (DNC)','the United States Army','the World Anti-Doping Agency (WADA)','the Court of Arbitration for Sport (TAS-CAS)','and more. In most cases','the legitimate credentials were obtained via calculated spearphishing','tabnabbing','and DNS attacks targeted at corporate webmail systems. APT28 also executed several watering hole attacks','in addition to exploiting several zero-day vulnerabilities within Flash and Windows. The stolen credentials were then utilized to maintain authenticated access','laterally move within the local network','and exfiltrate sensitive information including DNC emails and personal medical records of numerous athletes. [REF-571]','In early 2019','FIN6 exploited stolen credentials from an organization within the engineering industry to laterally move within an environment via the Windows’ Remote Desktop Protocol (RDP). Multiple servers were subsequently infected with malware to create malware distribution servers','which were used to distribute the LockerGoga ransomware. [REF-573]']","['Authentication attempts use credentials that have been used previously by the account in question.','Authentication attempts are originating from IP addresses or locations that are inconsistent with the user's normal IP addresses or locations.','Data is being transferred and/or removed from systems/applications within the network.','Suspicious or Malicious software is downloaded/installed on systems within the domain.','Messages from a legitimate user appear to contain suspicious links or communications not consistent with the user's normal behavior.']",,,
"550503","CAPEC",,,,,,,,,,"CAPEC-585","Draft",,"In this attack pattern, an adversary influences a target's web-hosting company to disable a target domain. The goal is to prevent access to the targeted service provided by that domain. It usually occurs as the result of civil or criminal legal interventions.",,,"Seamus Tuohy","DNS Domain Seizure",,,"Detailed",,"['{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Related_Attack_Patterns','Modification_Date=2019-09-30','Modification_Name=CAPEC Content Team}','{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Description','Modification_Date=2023-01-24','Modification_Name=CAPEC Content Team}']","['This attack pattern requires that the adversary has cooperation from the registrar of the target domain.']","2017-01-12",,"['The FBI's seizure of gambling websites','the US DOJ's seizure of child pornography websites','and Microsoft's seizure of all domains owned by the company No-IP in order to disrupt a cyberattack originating from a subset of those domains.']",,,,
"550507","CAPEC",,,,,,,,,,"CAPEC-589","Draft",,"An adversary intercepts traffic and intentionally drops DNS requests based on content in the request. In this way, the adversary can deny the availability of specific services or content to the user even if the IP address is changed.",,,"Seamus Tuohy","DNS Blocking",,,"Detailed",,"['{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Related_Attack_Patterns','Related_Weaknesses','Modification_Date=2019-04-04','Modification_Name=CAPEC Content Team}','{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Mitigations','Modification_Date=2020-12-17','Modification_Name=CAPEC Content Team}']","['This attack requires the ability to conduct deep packet inspection with an In-Path device that can drop the targeted traffic and/or connection.']","2017-01-12","['Hard Coded Alternate DNS server in applications','Avoid dependence on DNS','Include 'hosts file'/IP address in the application.','Ensure best practices with respect to communications channel protections.','Use a .onion domain with Tor support']","['{xhtml:p=[Full URL Based Filtering: Filtering based upon the requested URL.','URL String-based Filtering: Filtering based upon the use of particular strings included in the requested URL.]}']",,,,
"550512","CAPEC",,,,,,,,,,"CAPEC-593","Stable","['The adversary must have the ability to communicate with the application over the network.']","This type of attack involves an adversary that exploits weaknesses in an application's use of sessions in performing authentication. The adversary is able to steal or manipulate an active session and use it to gain unathorized access to the application.","High","Very High","CAPEC Content Team","Session Hijacking","['Exploiting a poorly protected identity token is a well understood attack with many helpful resources available.']","['Low']","Standard","The MITRE Corporation","['{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Examples-Instances','Solutions_and_Mitigations','Typical_Likelihood_of_Exploit','Modification_Date=2018-07-31','Modification_Name=CAPEC Content Team}','{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Description','Taxonomy_Mappings','Modification_Date=2020-07-30','Modification_Name=CAPEC Content Team}','{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated References','Taxonomy_Mappings','Modification_Date=2020-12-17','Modification_Name=CAPEC Content Team}','{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Taxonomy_Mappings','Modification_Date=2021-06-24','Modification_Name=CAPEC Content Team}','{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Execution_Flow','Modification_Date=2022-02-22','Modification_Name=CAPEC Content Team}','{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Taxonomy_Mappings','Modification_Date=2022-09-29','Modification_Name=CAPEC Content Team}']","['An application that leverages sessions to perform authentication.']","2017-04-15","['Properly encrypt and sign identity tokens in transit','and use industry standard session key generation mechanisms that utilize high amount of entropy to generate the session key. Many standard web and application servers will perform this task on your behalf. Utilize a session timeout for all sessions. If the user does not explicitly logout','terminate their session after this period of inactivity. If the user logs back in then a new session key should be generated.']",,,,,
"550517","CAPEC",,,,,,,,,,"CAPEC-598","Draft",,"An adversary sends a malicious ('NXDOMAIN' ('No such domain') code, or DNS A record) response to a target's route request before a legitimate resolver can. This technique requires an On-path or In-path device that can monitor and respond to the target's DNS requests. This attack differs from BGP Tampering in that it directly responds to requests made by the target instead of polluting the routing the target's infrastructure uses.",,,"Seamus Tuohy","DNS Spoofing","['To distribute email']","['Low']","Detailed",,"['{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Related_Attack_Patterns','Modification_Date=2019-04-04','Modification_Name=CAPEC Content Team}','{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Related_Attack_Patterns','Modification_Date=2022-09-29','Modification_Name=CAPEC Content Team}','{Modification_Organization=The MITRE Corporation','Modification_Comment=Updated Description','Modification_Date=2023-01-24','Modification_Name=CAPEC Content Team}']","['On/In Path Device']","2017-01-04","['Design: Avoid dependence on DNS','Design: Include 'hosts file'/IP address in the application','Implementation: Utilize a .onion domain with Tor support','Implementation: DNSSEC','Implementation: DNS-hold-open']","['Below-Recursive DNS Poisoning: When an On/In-path device between a recursive DNS server and a user sends a malicious ('NXDOMAIN' ('No such domain') code','or DNS A record ) response before a legitimate resolver can.','Above-Recursive DNS Poisoning: When an On/In-path device between an authority server (e.g.','government-managed) and a recursive DNS server sends a malicious ('NXDOMAIN' ('No such domain')code','or a DNS record) response before a legitimate resolver can.']",,,,
